 1.0329	-23.3880
 1.0376	-23.4459
 1.0424	-23.5044
 1.0471	-23.5633
 1.0518	-23.6225
 1.0565	-23.6821
 1.0612	-23.7418
 1.0659	-23.8016
 1.0706	-23.8615
 1.0753	-23.9214
 1.0801	-23.9811
 1.0848	-24.0407
 1.0895	-24.1000
 1.0942	-24.1590
 1.0989	-24.2177
 1.1036	-24.2759
 1.1083	-24.3337
 1.1131	-24.3909
 1.1178	-24.4476
 1.1225	-24.5036
 1.1272	-24.5590
 1.1319	-24.6137
 1.1366	-24.6676
 1.1413	-24.7208
 1.1461	-24.7731
 1.1508	-24.8246
 1.1555	-24.8752
 1.1602	-24.9249
 1.1649	-24.9736
 1.1696	-25.0213
 1.1743	-25.0681
 1.1790	-25.1139
 1.1838	-25.1585
 1.1885	-25.2022
 1.1932	-25.2447
 1.1979	-25.2862
 1.2026	-25.3265
 1.2073	-25.3657
 1.2120	-25.4037
 1.2168	-25.4405
 1.2215	-25.4762
 1.2262	-25.5107
 1.2309	-25.5439
 1.2356	-25.5759
 1.2403	-25.6067
 1.2450	-25.6363
 1.2497	-25.6646
 1.2545	-25.6916
 1.2592	-25.7174
 1.2639	-25.7418
 1.2686	-25.7650
 1.2733	-25.7869
 1.2780	-25.8075
 1.2827	-25.8268
 1.2875	-25.8448
 1.2922	-25.8615
 1.2969	-25.8768
 1.3016	-25.8909
 1.3063	-25.9036
 1.3110	-25.9150
 1.3157	-25.9250
 1.3205	-25.9337
 1.3252	-25.9411
 1.3299	-25.9471
 1.3346	-25.9518
 1.3393	-25.9552
 1.3440	-25.9572

 0.0050	-12.9887
 0.0100	-12.9882
 0.0150	-12.9865
 0.0200	-12.9836
 0.0250	-12.9797
 0.0300	-12.9746
 0.0350	-12.9684
 0.0400	-12.9610
 0.0450	-12.9525
 0.0500	-12.9429
 0.0550	-12.9322
 0.0600	-12.9204
 0.0650	-12.9074
 0.0700	-12.8933
 0.0750	-12.8781
 0.0800	-12.8617
 0.0850	-12.8443
 0.0900	-12.8257
 0.0950	-12.8060
 0.1000	-12.7853
 0.1050	-12.7634
 0.1100	-12.7404
 0.1150	-12.7163
 0.1200	-12.6911
 0.1250	-12.6648
 0.1300	-12.6374
 0.1350	-12.6089
 0.1400	-12.5794
 0.1450	-12.5488
 0.1500	-12.5171
 0.1550	-12.4843
 0.1600	-12.4504
 0.1650	-12.4155
 0.1700	-12.3796
 0.1750	-12.3695
 0.1800	-12.4655
 0.1850	-12.5625
 0.1900	-12.6603
 0.1950	-12.7589
 0.2000	-12.8582
 0.2050	-12.9582
 0.2100	-13.0587
 0.2150	-13.1596
 0.2200	-13.2609
 0.2250	-13.3625
 0.2300	-13.4643
 0.2350	-13.5663
 0.2400	-13.6684
 0.2450	-13.7705
 0.2500	-13.8725
 0.2550	-13.9745
 0.2600	-14.0763
 0.2650	-14.1778
 0.2700	-14.2791
 0.2750	-14.3800
 0.2800	-14.4806
 0.2850	-14.5806
 0.2900	-14.6802
 0.2950	-14.7792
 0.3000	-14.8776
 0.3050	-14.9753
 0.3100	-15.0722
 0.3150	-15.1684
 0.3200	-15.2637
 0.3250	-15.3582
 0.3300	-15.4516
 0.3350	-15.5440
 0.3400	-15.6354
 0.3450	-15.7256
 0.3500	-15.8146
 0.3550	-15.9022
 0.3600	-15.9886
 0.3650	-16.0734
 0.3700	-16.1568
 0.3750	-16.2385
 0.3800	-16.3186
 0.3850	-16.3969
 0.3900	-16.4733
 0.3950	-16.5478
 0.4000	-16.6201
 0.4050	-16.6903
 0.4100	-16.7582
 0.4150	-16.8237
 0.4200	-16.8867
 0.4250	-16.9470
 0.4300	-17.0045
 0.4350	-17.0591
 0.4400	-17.1107
 0.4450	-17.1591
 0.4500	-17.2043
 0.4550	-17.2460
 0.4600	-17.2842
 0.4650	-17.3187
 0.4700	-17.3495
 0.4750	-17.3764
 0.4800	-17.3993
 0.4850	-17.4182
 0.4900	-17.4330
 0.4950	-17.4435
 0.5000	-17.4499
 0.5037	-17.4520
 0.5075	-17.4519
 0.5112	-17.4515
 0.5149	-17.4508
 0.5186	-17.4499
 0.5224	-17.4487
 0.5261	-17.4472
 0.5298	-17.4454
 0.5335	-17.4434
 0.5373	-17.4411
 0.5410	-17.4386
 0.5447	-17.4357
 0.5484	-17.4326
 0.5522	-17.4293
 0.5559	-17.4256
 0.5596	-17.4217
 0.5634	-17.4175
 0.5671	-17.4131
 0.5708	-17.4084
 0.5745	-17.4034
 0.5783	-17.3981
 0.5820	-17.3926
 0.5857	-17.3868
 0.5894	-17.3808
 0.5932	-17.3744
 0.5969	-17.3679
 0.6006	-17.3610
 0.6043	-17.3539
 0.6081	-17.3465
 0.6118	-17.3388
 0.6155	-17.3309
 0.6193	-17.3227
 0.6230	-17.3142
 0.6267	-17.3055
 0.6304	-17.2965
 0.6342	-17.2873
 0.6379	-17.2777
 0.6416	-17.2680
 0.6453	-17.2579
 0.6491	-17.2476
 0.6528	-17.2370
 0.6565	-17.2262
 0.6602	-17.2151
 0.6640	-17.2037
 0.6677	-17.1921
 0.6714	-17.1803
 0.6752	-17.1681
 0.6789	-17.1557
 0.6826	-17.1431
 0.6863	-17.1302
 0.6901	-17.1170
 0.6938	-17.1036
 0.6975	-17.0899
 0.7012	-17.0760
 0.7050	-17.0619
 0.7087	-17.0474
 0.7124	-17.0328
 0.7161	-17.0179
 0.7199	-17.0027
 0.7236	-16.9873
 0.7273	-16.9717
 0.7311	-16.9558
 0.7348	-16.9397
 0.7385	-16.9234
 0.7422	-16.9068
 0.7460	-16.8900
 0.7497	-16.8729
 0.7534	-16.8557
 0.7571	-16.8382
 0.7609	-16.8205
 0.7646	-16.8026
 0.7683	-16.7845
 0.7720	-16.7662
 0.7758	-16.7477
 0.7795	-16.7290
 0.7832	-16.7102
 0.7870	-16.6911
 0.7907	-16.6719
 0.7944	-16.6526
 0.7981	-16.6331
 0.8019	-16.6134
 0.8056	-16.5937
 0.8093	-16.5739
 0.8130	-16.5540
 0.8168	-16.5341
 0.8205	-16.5142
 0.8242	-16.4943
 0.8279	-16.4745
 0.8317	-16.4548
 0.8354	-16.4354
 0.8391	-16.4164
 0.8429	-16.3978
 0.8466	-16.3798
 0.8503	-16.3626
 0.8540	-16.3465
 0.8578	-16.3318
 0.8615	-16.3189
 0.8652	-16.3082
 0.8689	-16.3001
 0.8727	-16.2951
 0.8774	-16.2933
 0.8821	-16.3000
 0.8868	-16.3171
 0.8915	-16.3407
 0.8962	-16.3672
 0.9009	-16.3943
 0.9057	-16.4207
 0.9104	-16.4452
 0.9151	-16.4673
 0.9198	-16.4866
 0.9245	-16.5028
 0.9292	-16.5155
 0.9339	-16.5248
 0.9387	-16.5304
 0.9434	-16.5323
 0.9481	-16.5304
 0.9528	-16.5247
 0.9575	-16.5151
 0.9622	-16.5017
 0.9669	-16.4845
 0.9716	-16.4634
 0.9764	-16.4386
 0.9811	-16.4102
 0.9858	-16.3780
 0.9905	-16.3423
 0.9952	-16.3031
 0.9999	-16.2604
 1.0046	-16.2144
 1.0094	-16.1651
 1.0141	-16.1126
 1.0188	-16.0571
 1.0235	-15.9986
 1.0282	-15.9371
 1.0329	-15.8729
 1.0376	-15.8059
 1.0424	-15.7364
 1.0471	-15.6643
 1.0518	-15.5897
 1.0565	-15.5128
 1.0612	-15.4337
 1.0659	-15.3524
 1.0706	-15.2690
 1.0753	-15.1836
 1.0801	-15.0963
 1.0848	-15.0072
 1.0895	-14.9164
 1.0942	-14.8240
 1.0989	-14.7299
 1.1036	-14.6345
 1.1083	-14.5376
 1.1131	-14.4395
 1.1178	-14.3401
 1.1225	-14.2397
 1.1272	-14.1382
 1.1319	-14.0358
 1.1366	-13.9325
 1.1413	-13.8285
 1.1461	-13.7238
 1.1508	-13.6186
 1.1555	-13.5129
 1.1602	-13.4069
 1.1649	-13.3005
 1.1696	-13.1941
 1.1743	-13.0875
 1.1790	-12.9811
 1.1838	-12.8748
 1.1885	-12.7688
 1.1932	-12.6632
 1.1979	-12.5581
 1.2026	-12.4537
 1.2073	-12.3502
 1.2120	-12.3617
 1.2168	-12.4037
 1.2215	-12.4443
 1.2262	-12.4835
 1.2309	-12.5213
 1.2356	-12.5577
 1.2403	-12.5926
 1.2450	-12.6261
 1.2497	-12.6581
 1.2545	-12.6887
 1.2592	-12.7178
 1.2639	-12.7454
 1.2686	-12.7716
 1.2733	-12.7963
 1.2780	-12.8196
 1.2827	-12.8413
 1.2875	-12.8616
 1.2922	-12.8803
 1.2969	-12.8976
 1.3016	-12.9134
 1.3063	-12.9277
 1.3110	-12.9405
 1.3157	-12.9518
 1.3205	-12.9616
 1.3252	-12.9699
 1.3299	-12.9767
 1.3346	-12.9819
 1.3393	-12.9857
 1.3440	-12.9880
